ID,ID_original,GUID,Date (GMT),URL,Post_Title,Q1,Q2,Q3_1_og,Q3_2_og,Train,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_clean,text_content,image_data_url,final_input,GPT_41_finetune_1,GPT_41_finetune_1_raw,GPT_41_finetune_1_1,GPT_41_finetune_1_2,GPT_41_finetune_1_3,GPT_41_finetune_1_4,GPT_41_finetune_1_5,GPT_41_finetune_1_6,GPT_41_finetune_1_7,GPT_41_finetune_1_8
471,2307,5e0622da-151f-4d40-b465-792ef59abb8d,2018-01-11 21:17:41,https://www.dailykos.com/stories/2018/1/11/1731933/-Senators-reach-bipartisan-immigration-deal-but-White-House-has-yet-to-sign-on#view-story,"Senators reach bipartisan immigration deal, but 'White House has yet to sign on'",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Senators reach bipartisan immigration deal, but 'White House has yet to sign on'",,"Senators reach bipartisan immigration deal, but 'White House has yet to sign on'","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
352,1721,842d2059-f190-4e65-a4ec-5fb2f18c868c,2018-01-10 02:15:11,https://www.nytimes.com/2018/01/09/us/politics/trump-immigration-meeting-anatomy.html?src=twr,A Brief Anatomy of Trump’s Immigration Meeting With Lawmakers,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",A Brief Anatomy of Trump’s Immigration Meeting With Lawmakers,,A Brief Anatomy of Trump’s Immigration Meeting With Lawmakers,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
829,4021,03e401dd-5e7b-45a7-b38d-cfbd1f49f5df,2018-01-11 13:17:50,http://www.latimes.com/opinion/readersreact/la-ol-le-undocumented-workers-report-20180111-story.html,It's an American's civic duty to report undocumented immigrants,1,2,5,99,1,0,0,0,0,1,0,0,0,"[0, 0, 0, 0, 1, 0, 0, 0]",It's an American's civic duty to report undocumented immigrants,,It's an American's civic duty to report undocumented immigrants,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
1205,5651,c5825e70-18f1-4600-a13b-81a59c4a4497,2018-01-09 20:38:59,https://www.washingtonpost.com/national/ny-state-offers-help-to-salvadorans-facing-deportation/2018/01/09/758ed214-f57c-11e7-9af7-a50bc3300042_story.html,NY state offers help to Salvadorans facing deportation,1,2,4,99,1,0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]",NY state offers help to Salvadorans facing deportation,,NY state offers help to Salvadorans facing deportation,"[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,0,0,0
1052,5007,1e75da85-01c9-4161-953c-108d81311ec9,2018-01-06 20:07:50,http://thehill.com/homenews/senate/367759-sanders-i-am-not-sure-why-trump-is-pushing-for-a-wall-mexico-wont-pay-for,Sanders: ‘I am not sure why' Trump is pushing for a wall Mexico won’t pay for | TheHill,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Sanders: ‘I am not sure why' Trump is pushing for a wall Mexico won’t pay for | TheHill,,Sanders: ‘I am not sure why' Trump is pushing for a wall Mexico won’t pay for | TheHill,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1111,5275,b733bcc5-cbf9-4ca9-aba2-82ba7a23499f,2018-01-12 20:37:45,https://www.yahoo.com/news/m/b0d78743-0f13-3cbf-bb84-22ac683c0c64/ss_trump%E2%80%99s-racist-diatribe.html,Trump’s racist diatribe against “shithole countries” exposes bipartisan conspiracy against immigrants,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump’s racist diatribe against “shithole countries” exposes bipartisan conspiracy against immigrants,,Trump’s racist diatribe against “shithole countries” exposes bipartisan conspiracy against immigrants,"[0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",0,0,0,1,1,0,0,0
60,272,f924a7e0-3247-4f95-8c88-44947bf098ca,2018-01-11 03:19:53,https://www.huffingtonpost.com/entry/immigration-7-eleven_us_5a56a322e4b08a1f624b3839,Immigration Agents Raid Nearly 100 7-Eleven Stores Nationwide In Show Of Force,1,1,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",Immigration Agents Raid Nearly 100 7-Eleven Stores Nationwide In Show Of Force,,Immigration Agents Raid Nearly 100 7-Eleven Stores Nationwide In Show Of Force,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
1727,7972,7e8a2648-4c0f-4922-a9c6-73960990b177,2018-01-11 01:05:02,https://www.yahoo.com/news/100-7-eleven-stores-hit-191023815.html,100 7-Eleven Stores Hit With Pre-Dawn Immigration Raids,1,1,1,99,1,1,0,0,0,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]",100 7-Eleven Stores Hit With Pre-Dawn Immigration Raids,,100 7-Eleven Stores Hit With Pre-Dawn Immigration Raids,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
1275,5902,4fdf4395-1910-4b74-9f1d-e2b70a33a10b,2018-01-10 01:11:59,https://www.newsmax.com/politics/daca-border-wall-funding-congress/2018/01/09/id/836162/,Trump: Wall 'Must'Be Part of Any DACA Deal,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump: Wall 'Must'Be Part of Any DACA Deal,,Trump: Wall 'Must'Be Part of Any DACA Deal,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1123,5331,f0f44723-4676-4dd9-9d03-8cafd9cb4eee,2018-01-09 20:38:59,https://www.washingtonpost.com/politics/congress/the-latest-trumps-tone-on-immigration-deal-pleases-schumer/2018/01/09/7d13788c-f57c-11e7-9af7-a50bc3300042_story.html,The Latest: Trump’s tone on immigration deal pleases Schumer,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",The Latest: Trump’s tone on immigration deal pleases Schumer,,The Latest: Trump’s tone on immigration deal pleases Schumer,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
988,4702,3ab56f1f-f2df-47c1-aaa7-00d051a4e3a2,2018-01-09 22:02:24,http://thehill.com/opinion/immigration/367920-building-a-big-beautiful-wall-with-chinese-money,"Building a ‘big, beautiful wall’ with Chinese money? | TheHill",1,2,7,1,1,1,0,0,0,0,0,1,0,"[1, 0, 0, 0, 0, 0, 1, 0]","Building a ‘big, beautiful wall’ with Chinese money? | TheHill",,"Building a ‘big, beautiful wall’ with Chinese money? | TheHill","[0, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0]",0,0,0,0,1,1,0,0
2002,515,633f3d38-94f6-4730-81f7-6ab9ba349ae7,2018-01-26 05:25:16,https://www.nytimes.com/aponline/2018/01/26/us/politics/ap-us-congress-immigration.html,"Immigration Plan Offers Citizenship for Some, Restrictions",1,2,7,99,1,0,0,0,0,0,0,1,0,"[0, 0, 0, 0, 0, 0, 1, 0]","Immigration Plan Offers Citizenship for Some, Restrictions",,"Immigration Plan Offers Citizenship for Some, Restrictions","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
5,18,bca67485-3faa-45f4-b16e-a0512bf37da3,2018-01-01 17:22:38,http://www.breitbart.com/video/2018/01/01/michelle-malkin-wants-see-2018-wall-wall-wall/,"Michelle Malkin on What She Wants to See in 2018: ‘The Wall, the Wall, the Wall’",1,2,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","Michelle Malkin on What She Wants to See in 2018: ‘The Wall, the Wall, the Wall’",,"Michelle Malkin on What She Wants to See in 2018: ‘The Wall, the Wall, the Wall’","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1290,5952,5de2a2ab-1b47-482c-9181-ad970d2bc36b,2018-01-09 23:46:26,https://www.washingtonpost.com/opinions/cruel-stances-on-immigration-and-the-border/2018/01/09/7390cfe4-f4a0-11e7-9af7-a50bc3300042_story.html,Cruel stances on immigration and the border,1,2,99,99,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",Cruel stances on immigration and the border,,Cruel stances on immigration and the border,"[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,0,0,0
1741,8049,66808277-890e-4242-8cb0-dc8e5fa8ba67,2018-01-10 06:13:00,http://dailycaller.com/2018/01/10/why-immigration-hawks-shouldnt-be-worried-yet-about-trump-surrendering-on-daca/,Why Immigration Hawks Shouldn’t Be Worried (Yet) About Trump Surrendering On DACA,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Why Immigration Hawks Shouldn’t Be Worried (Yet) About Trump Surrendering On DACA,,Why Immigration Hawks Shouldn’t Be Worried (Yet) About Trump Surrendering On DACA,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
347,1701,1277cf4d-d9c3-4384-8545-572527511520,2018-01-09 18:07:40,http://abcnews.go.com/Politics/wireStory/trump-suggests-phase-immigration-deal-dreamers-52237332,Trump suggests 2-phase immigration deal for 'Dreamers',1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump suggests 2-phase immigration deal for 'Dreamers',,Trump suggests 2-phase immigration deal for 'Dreamers',"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1582,7299,8a4e5689-ca1c-4fb8-999e-e09e764f170d,2018-01-04 00:00:00,https://www.yahoo.com/news/m/7986aab5-9440-3e49-a2af-9c532fa9c94b/ss_ancient-dna-evidence-upends.html,Ancient DNA Evidence Upends Story Of Native American Migration,1,2,5,99,1,0,0,0,0,1,0,0,0,"[0, 0, 0, 0, 1, 0, 0, 0]",Ancient DNA Evidence Upends Story Of Native American Migration,,Ancient DNA Evidence Upends Story Of Native American Migration,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0
1841,8478,5bb30520-0b44-408a-87b3-ab99ba8c17ff,2018-01-10 21:54:46,http://www.cnn.com/2018/01/10/politics/president-donald-trump-erna-solberg-questions/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=feed%3a+rss%2fcnn_allpolitics+%28rss%3a+cnn+-+politics%29,"Trump demands wall, dismisses probes",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Trump demands wall, dismisses probes",,"Trump demands wall, dismisses probes","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
566,2762,d2a176bd-4319-4c3e-ad1d-0010374b2402,2018-01-04 00:00:00,https://www.yahoo.com/news/m/7d220eab-fa9a-3b28-8f54-092ad1bdf6e6/ss_trump%3A-daca-bill-must-include.html,"Trump: DACA Bill Must Include Border Wall, Immigration Revisions, End to Visa Lottery",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Trump: DACA Bill Must Include Border Wall, Immigration Revisions, End to Visa Lottery",,"Trump: DACA Bill Must Include Border Wall, Immigration Revisions, End to Visa Lottery","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1289,5951,91c295b2-2832-4e6c-b376-4005e340820a,2018-01-10 23:45:04,https://www.yahoo.com/news/trump-apos-t-survive-immigration-172244838.html,Trump can't survive an immigration'surrender',1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Trump can't survive an immigration'surrender',,Trump can't survive an immigration'surrender',"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1384,6411,2b5df259-f0ae-4d8b-858c-d22efb2515fb,2018-01-06 21:52:25,http://thehill.com/homenews/news/367764-ice-to-proceed-with-deportation-of-paraplegic-boys-sole-provider,ICE to proceed with deportation of paraplegic boy's sole provider,1,1,3,99,1,0,0,1,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]",ICE to proceed with deportation of paraplegic boy's sole provider,,ICE to proceed with deportation of paraplegic boy's sole provider,"[0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0, 0]",0,0,1,1,0,0,0,0
1070,5105,28d763d9-bf51-4f8d-ba96-e67b5d97a3bf,2018-01-04 13:03:59,https://www.yahoo.com/news/m/037a3073-857b-37b2-91e8-63fed1fa4d96/ss_washington-official%3A-motel-6.html,Washington official: Motel 6 gave info to federal immigration officials,1,1,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]",Washington official: Motel 6 gave info to federal immigration officials,,Washington official: Motel 6 gave info to federal immigration officials,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
1797,8309,cc1dcb2e-2971-42be-bd8c-39d81da5cbe5,2018-01-12 22:39:43,https://www.nytimes.com/aponline/2018/01/12/business/ap-us-trump-media.html,Media Figures Label Trump Racist After Immigration Remarks,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",Media Figures Label Trump Racist After Immigration Remarks,,Media Figures Label Trump Racist After Immigration Remarks,"[0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,1,0,1,0,0
393,1881,e5ad7467-13f0-435e-ad59-8b53d9386637,2018-01-08 14:55:12,https://www.newsmax.com/politics/trump-visit-border-wall-prototypes/2018/01/08/id/835740/,Report: Trump to Visit Border Wall Prototypes,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Report: Trump to Visit Border Wall Prototypes,,Report: Trump to Visit Border Wall Prototypes,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1569,7265,6a2b33dc-79e4-4ccc-9790-44c55b4dc978,2018-01-09 09:16:06,https://www.yahoo.com/news/m/ba39a332-94e9-3e07-84a6-726fbf787b3e/ss_thousands-in-n.j.-face.html,Thousands in N.J. face deportation should temporary protection end for Salvadorans,1,2,4,7,1,0,0,0,1,0,0,1,0,"[0, 0, 0, 1, 0, 0, 1, 0]",Thousands in N.J. face deportation should temporary protection end for Salvadorans,,Thousands in N.J. face deportation should temporary protection end for Salvadorans,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 0, 0, 1, 0]",1,0,0,1,0,0,1,0
402,1912,2e4a883b-582f-46b1-bbc9-4dc782ec7469,2018-01-04 00:20:10,https://www.yahoo.com/news/washington-sues-motel-6-sharing-003946670.html,Washington Sues Motel 6 for Sharing Guest Data With Immigration Agents,1,2,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]",Washington Sues Motel 6 for Sharing Guest Data With Immigration Agents,,Washington Sues Motel 6 for Sharing Guest Data With Immigration Agents,"[0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 0]",0,0,0,1,0,0,1,0
197,953,bfe2d385-2017-4aa9-9b52-1a93f006c511,2018-01-12 15:17:36,http://www.newsweek.com/tel-aviv-diary-trump-and-netanyahu-crank-anti-immigration-rhetoric-779604,Tel Aviv Diary: Trump and Netanyahu Crank Up the Anti-Immigration Rhetoric,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",Tel Aviv Diary: Trump and Netanyahu Crank Up the Anti-Immigration Rhetoric,,Tel Aviv Diary: Trump and Netanyahu Crank Up the Anti-Immigration Rhetoric,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1473,6820,0e77f82f-d35e-43ab-912c-9c69de18aa51,2018-01-14 01:15:39,https://www.yahoo.com/news/m/141c3b57-c751-3792-96f0-598f158fc089/ss_sean-penn-pens-op-ed-on.html,"Sean Penn Pens Op-Ed on Trump's Crude Immigration Comments: ""An Enemy of Compassion"" The Hollywood Reporter",1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]","Sean Penn Pens Op-Ed on Trump's Crude Immigration Comments: ""An Enemy of Compassion"" The Hollywood Reporter",,"Sean Penn Pens Op-Ed on Trump's Crude Immigration Comments: ""An Enemy of Compassion"" The Hollywood Reporter","[0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",0,0,0,1,1,0,0,0
742,3634,aab50c7d-c539-4eae-869f-f6a561a434ac,2018-01-08 16:33:46,http://abcnews.go.com/US/wireStory/advocates-metoo-debate-include-immigrant-detention-52213144,Advocates want #MeToo debate to include immigrant detention,1,2,8,99,1,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 1]",Advocates want #MeToo debate to include immigrant detention,,Advocates want #MeToo debate to include immigrant detention,"[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,0,0,0
66,286,bf4ef57d-4dbc-4bd7-9a39-560650b31853,2018-01-04 03:20:42,https://www.newsmax.com/politics/border-wall-budget-government-shutdown-congress/2018/01/03/id/835022/,The Hill: Border Wall Confusion Holds Up Govt Shutdown Talks,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",The Hill: Border Wall Confusion Holds Up Govt Shutdown Talks,,The Hill: Border Wall Confusion Holds Up Govt Shutdown Talks,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1565,7231,c584be3a-3361-4273-9c30-dd7deb6e9805,2018-01-10 05:09:30,https://www.yahoo.com/news/trump-wants-immigration-compromise-border-wall-210008491.html,Trump wants immigration compromise -- and border wall,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump wants immigration compromise -- and border wall,,Trump wants immigration compromise -- and border wall,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
922,4451,7599d897-eabf-41fe-b466-571bce515862,2018-01-09 20:43:43,http://abcnews.go.com/Politics/wireStory/latest-trumps-tone-immigration-deal-pleases-schumer-52241951,The Latest: Trump's tone on immigration deal pleases Schumer,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",The Latest: Trump's tone on immigration deal pleases Schumer,,The Latest: Trump's tone on immigration deal pleases Schumer,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1065,5084,bc53a101-9d34-49d4-9f88-8200b24834ec,2018-01-13 14:35:55,http://thehill.com/opinion/finance/368792-banning-immigrants-means-banning-job-creators,Curbing immigration means curbing job creation,1,2,1,99,1,1,0,0,0,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]",Curbing immigration means curbing job creation,,Curbing immigration means curbing job creation,"[1, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0
1431,6637,3dc9358f-2f58-4e82-bdb9-6a0d1bbd7210,2018-01-10 21:19:06,https://www.nytimes.com/reuters/2018/01/10/us/10reuters-usa-immigration-7-eleven.html,U.S. Immigration Operation Targets 7-Eleven Stores in 17 States,1,1,1,99,1,1,0,0,0,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]",U.S. Immigration Operation Targets 7-Eleven Stores in 17 States,,U.S. Immigration Operation Targets 7-Eleven Stores in 17 States,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
1502,6912,ac716788-ab5a-4167-8868-429b8f46a048,2018-01-12 15:25:55,https://www.yahoo.com/news/m/15157648-9ef7-3bbe-b6e5-3809c25a5d9d/ss_white-house-contradicts.html,White House contradicts senator on progress of immigration deal,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",White House contradicts senator on progress of immigration deal,,White House contradicts senator on progress of immigration deal,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
604,2962,78e86c8f-6e78-4741-8d74-913472c88df8,2018-01-10 23:14:35,https://www.usatoday.com/story/news/nation/2018/01/10/immigration-agents-descend-7-eleven-stores-17-states/1022627001/,Immigration agents descend on 7-Eleven stores in 17 states,1,2,1,99,1,1,0,0,0,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]",Immigration agents descend on 7-Eleven stores in 17 states,,Immigration agents descend on 7-Eleven stores in 17 states,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
1253,5813,f4356bf3-5654-4adf-8962-19a588dd95e5,2018-01-13 14:44:43,https://www.yahoo.com/news/m/daee6195-87fb-3a2e-b96b-36a7b9b9d87a/gop-rep.-mia-love%2C-daughter.html,"GOP Rep. Mia Love, daughter of Haitian immigrants, tells Trump to apologize for comments",1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]","GOP Rep. Mia Love, daughter of Haitian immigrants, tells Trump to apologize for comments",,"GOP Rep. Mia Love, daughter of Haitian immigrants, tells Trump to apologize for comments","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
827,4015,6724be57-fa6a-4b30-9be8-d1bceafcf14f,2018-01-12 04:21:53,https://www.yahoo.com/news/m/caf8a972-0d6c-37e6-b842-64a92fc33288/ss_brown%3A-would-be-gutierrez.html,BROWN: Would-be Gutierrez successors disagree on Trump's border wall-DACA deal,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",BROWN: Would-be Gutierrez successors disagree on Trump's border wall-DACA deal,,BROWN: Would-be Gutierrez successors disagree on Trump's border wall-DACA deal,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
506,2479,b6a00fc8-cb08-47e9-b2a1-24eaea16dfe6,2018-01-02 16:04:53,http://dailycaller.com/2018/01/02/scalise-urges-congress-to-balance-budget-reform-welfare-and-secure-the-border-video/,"Scalise Urges Congress To Balance Budget, Reform Welfare, And Secure The Border [VIDEO]",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Scalise Urges Congress To Balance Budget, Reform Welfare, And Secure The Border [VIDEO]",,"Scalise Urges Congress To Balance Budget, Reform Welfare, And Secure The Border [VIDEO]","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
656,3249,75ae53de-b652-4d77-80d0-e32db0c5d91d,2018-01-10 23:30:41,http://www.breitbart.com/big-government/2018/01/10/exclusive-rep-lou-barletta-we-finally-have-an-opportunity-to-end-the-problem-of-illegal-immigration/,Exclusive—Rep. Lou Barletta: ‘We Finally Have an Opportunity to End the Problem of Illegal Immigration’,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Exclusive—Rep. Lou Barletta: ‘We Finally Have an Opportunity to End the Problem of Illegal Immigration’,,Exclusive—Rep. Lou Barletta: ‘We Finally Have an Opportunity to End the Problem of Illegal Immigration’,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
409,1943,ac74574e-4489-441d-868c-f61b9e16fa9e,2018-01-09 18:40:18,https://www.newsmax.com/us/latino-churches-salvadoran-dhs/2018/01/09/id/836068/,Latino Churches Fear Deportation After DHS Decisions,1,2,2,7,1,0,1,0,0,0,0,1,0,"[0, 1, 0, 0, 0, 0, 1, 0]",Latino Churches Fear Deportation After DHS Decisions,,Latino Churches Fear Deportation After DHS Decisions,"[0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",0,0,0,1,1,0,0,0
26,117,edfdaa21-d75b-4e5b-a2f6-4c3ada2e362a,2018-01-12 13:34:42,http://www.breitbart.com/news/trump-rejects-bipartisan-immigration-deal-denies-controversial-remark/,"Trump rejects bipartisan immigration deal, denies controversial remark",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Trump rejects bipartisan immigration deal, denies controversial remark",,"Trump rejects bipartisan immigration deal, denies controversial remark","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
868,4185,2e0f989b-c039-477b-8746-34b362b7dc9c,2018-01-08 17:04:46,http://www.breitbart.com/news/the-latest-el-salvador-seeks-immigration-fix-in-us-congress/,The Latest: El Salvador seeks immigration fix in US Congress,1,2,7,99,1,0,0,0,0,0,0,1,0,"[0, 0, 0, 0, 0, 0, 1, 0]",The Latest: El Salvador seeks immigration fix in US Congress,,The Latest: El Salvador seeks immigration fix in US Congress,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
45,221,242df291-e53c-42af-b23f-8843fc1c236e,2018-01-10 20:39:34,http://www.breitbart.com/video/2018/01/10/rand-ill-vote-for-barriers-on-the-border-but-not-to-spend-40-billion-on-them/,"Rand: I'll Vote for Barriers on the Border, But Not to Spend $40 Billion on Them - Breitbart",1,2,6,1,1,1,0,0,0,0,1,0,0,"[1, 0, 0, 0, 0, 1, 0, 0]","Rand: I'll Vote for Barriers on the Border, But Not to Spend $40 Billion on Them - Breitbart",,"Rand: I'll Vote for Barriers on the Border, But Not to Spend $40 Billion on Them - Breitbart","[1, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",1,0,0,0,0,1,0,0
